comment;date;video_id
"Xocas: El Sheriff
Ibai: El alcalde
Auron: El gobernador 
Illojuan: El presidente";2024-02-29T05:13:27Z;ibkVULaVBu4
Por qué lleva siempre la misma ropa el xocas?;2024-02-29T02:09:21Z;ibkVULaVBu4
Al final Ibai va a adelgazar y Xokas engordar.;2024-02-29T01:09:15Z;ibkVULaVBu4
Ninguno es el;2024-03-05T14:28:05Z;R038puMb48o
No mames primero pense que el de camisa rosa era kike, luego pense que el de la mano era kike, despues crei que era ibai;2024-03-05T04:18:23Z;R038puMb48o
No se parece nada, intentó disimular para no dañar el video 😂;2024-03-04T07:55:10Z;R038puMb48o
3 ibais;2024-03-02T01:19:34Z;R038puMb48o
😂😂😂😂;2024-03-01T03:34:34Z;R038puMb48o
Hola;2024-02-29T13:26:47Z;R038puMb48o
Jajajaja;2024-02-29T00:32:48Z;R038puMb48o
Tres ibai;2024-02-28T18:13:55Z;R038puMb48o
Creyo que era un Mexicano por eso no le dio la mano;2024-02-28T17:17:37Z;R038puMb48o
Espabila dice 🤣;2024-02-28T12:22:38Z;R038puMb48o
El multiverso si existe;2024-02-28T06:23:48Z;R038puMb48o
Sorth con pocos comentarios;2024-02-28T03:06:59Z;R038puMb48o
RACISTA DETECTED;2024-02-28T01:50:36Z;R038puMb48o
Este es el que después en la fiesta la lío y lo tuvieron que acabar echando por no respetar la privacidad de los participantes no?;2024-02-27T22:23:29Z;R038puMb48o
Hola un seguidor mas❤❤;2024-02-27T22:23:26Z;R038puMb48o
Cuantos contrató?;2024-02-27T22:15:55Z;R038puMb48o
Increible,vi el video🤑🤙🎉;2024-02-27T22:13:29Z;R038puMb48o
Ibai Vs el otro Ibai en la Velada del año IV sería una salvajada.;2024-02-27T22:10:36Z;R038puMb48o
E;2024-02-27T22:09:58Z;R038puMb48o
Pero Ibai no contrato un solo clon?;2024-02-27T22:09:12Z;R038puMb48o
"""La próxima ves que me veas será con un cambio físico de puta madre"".

Ya veo, ya no está rubio.";2024-03-02T18:29:57Z;L7LlWDpaqM4
Ibai publicando el video con un arma en el pecho;2024-03-02T01:21:42Z;L7LlWDpaqM4
Creo que es una buena opción y genera competencia así el publico objetivo tiene mas de donde elegir;2024-02-29T08:09:09Z;L7LlWDpaqM4
8 euros 30 segundos, estara buena pero ns si es worth;2024-02-28T21:55:02Z;L7LlWDpaqM4
Boffff, como me la comía...;2024-02-28T06:35:03Z;L7LlWDpaqM4
Y pa cuando el cambio físico 😹;2024-02-28T03:33:30Z;L7LlWDpaqM4
Hola Ibai usted como siempre disfrutando de la buena alimentación ajja... Adopteme;2024-02-28T01:03:09Z;L7LlWDpaqM4
Todo lo que sea comer no hay problema para el tío;2024-02-27T23:43:55Z;L7LlWDpaqM4
decadencia;2024-02-27T22:56:06Z;L7LlWDpaqM4
Q humilde el gigante noble haciendo publicidad para el xokas y reven gratis;2024-02-27T22:54:21Z;L7LlWDpaqM4
puros shorts comiendo 🤣;2024-02-27T22:36:06Z;L7LlWDpaqM4
Para comer si no hay problema, no? Y para hacer ejercicio, que le falta motivación;2024-02-27T22:28:13Z;L7LlWDpaqM4
BOOOOOOOFFFFF;2024-02-27T22:12:19Z;L7LlWDpaqM4
Xd;2024-02-27T22:12:02Z;L7LlWDpaqM4
EL COMENTARIO CON MAS LIKES ES NOOB 😮;2024-02-27T22:06:43Z;L7LlWDpaqM4
Lasaña mejor platillo, la amo;2024-02-27T22:06:29Z;L7LlWDpaqM4
Buen provecho  crack;2024-02-27T22:05:18Z;L7LlWDpaqM4
H U M I L D E;2024-02-27T22:05:12Z;L7LlWDpaqM4
Ibai Muy Genio❤;2024-02-27T22:03:41Z;L7LlWDpaqM4
7😮;2024-03-02T19:59:05Z;ipjGZyQEiBQ
Hola;2024-03-02T07:58:26Z;ipjGZyQEiBQ
Velada 4: ibai vs su reflejó;2024-03-01T22:39:18Z;ipjGZyQEiBQ
Cuando iba dice bueno a mí me pasa que hay sitios donde no te piden fotos y el otro muchacho está pensando, si lo que te pasa a ti me pasa a mi. Piensan que somos los mismos 😂;2024-02-29T14:41:16Z;ipjGZyQEiBQ
Disculpen,pero cual es Ibai?;2024-02-29T11:54:30Z;ipjGZyQEiBQ
Si Ibai le da su polo blanco, serian como gemelos quitándole el cojín al Ibai falso de polo azul;2024-02-29T08:10:55Z;ipjGZyQEiBQ
El momento más esquizofrénico de ibai al entrevistarse en el espejo;2024-02-29T00:57:57Z;ipjGZyQEiBQ
decadencia;2024-02-27T22:56:14Z;ipjGZyQEiBQ
6 en comentar 😂🎉🎉🎉;2024-02-27T22:20:22Z;ipjGZyQEiBQ
Los dos soys ibai;2024-02-27T22:19:17Z;ipjGZyQEiBQ
El cojín siempre te acompaña;2024-02-27T22:18:19Z;ipjGZyQEiBQ
Yo te vi trabajando en media Mark y no quise decirte nada pero me quedé asombrado y se lo dije a mi pareja y estuvimos mirando un rato.;2024-02-27T22:16:11Z;ipjGZyQEiBQ
Holaaalitaaa;2024-02-27T22:15:57Z;ipjGZyQEiBQ
Yo vi a tu clon😂;2024-02-27T22:14:37Z;ipjGZyQEiBQ
Holaaaaaaa;2024-02-27T22:02:45Z;ipjGZyQEiBQ
jajaj el jey representado el barrio 08020;2024-03-06T13:07:56Z;q_SODM8T51U
Un Ibai cut XD;2024-03-06T04:02:38Z;q_SODM8T51U
Fua loco como me relaja ver videos donde le hacen el corte a alguien, es muy satisfactorio para mi;2024-03-06T02:48:36Z;q_SODM8T51U
El mejor peluquero de España hace lo mismo que mi peluquero que me cobra $2 el corre 😮;2024-03-05T23:44:33Z;q_SODM8T51U
Esa musica era de un juego;2024-03-05T06:18:11Z;q_SODM8T51U
Pero porque la mirada😂😂;2024-03-04T23:34:54Z;q_SODM8T51U
Tu clon se parece un poco al Mnak;2024-03-04T21:59:41Z;q_SODM8T51U
Te pedi un corte;2024-03-04T21:08:21Z;q_SODM8T51U
Jajajaj La carita de Kike;2024-03-04T01:46:51Z;q_SODM8T51U
Vaya dos cipotes 😂;2024-03-03T23:15:14Z;q_SODM8T51U
mi profe de prácticas de biología se parece hasta más;2024-03-03T10:04:01Z;q_SODM8T51U
El gigante noble y noble giant;2024-03-03T07:53:48Z;q_SODM8T51U
Que buen video te felicito, así con números nos enseña según nuestro estilo de juego en invertir las gemas 👍🏾, like y me subscribo;2024-03-03T03:24:12Z;q_SODM8T51U
El chaval no se si es inerte o está nervioso;2024-03-01T08:04:08Z;q_SODM8T51U
parpadea dos veces si te tienen secuestrado;2024-03-01T02:39:09Z;q_SODM8T51U
Despidan al que toma la ganancia de los micros;2024-02-29T20:42:20Z;q_SODM8T51U
😂😂😂;2024-02-29T20:32:55Z;q_SODM8T51U
Tu corte el 🦨 como llado2;2024-02-29T17:00:46Z;q_SODM8T51U
Se parecen más antes de que le corten la barba porque como que le da la forma de la cara de ibai(solo mi opinion)(no hate);2024-02-29T14:36:22Z;q_SODM8T51U
Bueno ahora puede vender saludos diciendo q es Ibai;2024-02-29T05:34:10Z;q_SODM8T51U
Nacional es el club más grande del Uruguay. 🔵⚪🔴🇺🇾;2024-03-06T13:04:14Z;YGfkGZnf7Dg
por que pone la bandera de Paraguay en la miniatura si no hablaron de Paraguay????!?!?!?!?;2024-03-06T04:35:01Z;YGfkGZnf7Dg
Gracias ibai eres desde Ecuador 🇪🇨;2024-03-06T04:07:14Z;YGfkGZnf7Dg
Futbol mexicano>>>Futbol Argentino;2024-03-06T03:30:20Z;YGfkGZnf7Dg
ibai eres un sobrevalorado;2024-03-05T23:36:58Z;YGfkGZnf7Dg
will aprende un poco;2024-03-05T19:56:45Z;YGfkGZnf7Dg
Once caldas historia del fútbol que linda libertadores. ❤❤;2024-03-05T19:47:06Z;YGfkGZnf7Dg
Solo sabe datos no sabe nada de futbol;2024-03-05T19:24:20Z;YGfkGZnf7Dg
8:30 claro DAVO muy bien! te ganaste la sub, aunque ya estoy sub, pero me resuscribo;2024-03-05T18:23:25Z;YGfkGZnf7Dg
Piero hincapié, Moisés Caicedo, Pervis Estupiñán, Kendry Páez, varios en Brasil, Preciado, y los que viene. Atrás hacen ilusionar al país 🇪🇨🇪🇨;2024-03-05T15:41:50Z;YGfkGZnf7Dg
Cabe recalcar que Nicaragua está saliendo un poco más a lucirse con el fútbol, en específico con el equipo del Real Estelí los cuales han hecho un gran trabajo a nivel Centroamericano y siguen luchando para sobresalir a nivel latinoamericano 🤍❤️;2024-03-05T15:00:40Z;YGfkGZnf7Dg
"Otra cosa a destacar de lo que dice Davito sobre el porqué los equipos mexicanos ya no participa en la Libertadores, es sin duda el hecho de como se maneja la Federación Mexicano de Fútbol. Desafortunadamente la FMF ve de forma muy abismal el Fútbol como negocio, que ha sido así desde siempre, pero hoy en día es una exageración. Esto ha llevado que la FMF tome decisiones que han llevado a dañar nuestra liga y nuestro fútbol. Entre muchas sin duda es: El darle excesiva prioridad a las marcas con ciertos jugadores solo por su imagen y no por su talento, el quitar el descenso para ""que se recuperen"" los propietarios de los equipos y no invertir en el ascenso (esto como pretexto pandemia) y la última la que más coraje me da y que se me hace más grave, que es que le vendamos el cul0 fácil a la Concacaf y permitamos hasta parar la liga por torneos de baja calidad que no impulsan el talento. Esta también el hecho de que en México desafortunadamente el jugador mexicano prefiere ganar dinero de las marcas y jugar en México a mejor ambicionar y salir para Europa";2024-03-05T02:21:46Z;YGfkGZnf7Dg
Vine solo para ver que decía del fútbol de Brasil, soy Flamengo y realmente todo lo que ha dicho está bien;2024-03-05T02:05:31Z;YGfkGZnf7Dg
El brasileirão en Los últimos años fue a otro nível, el futbol brasileirão ya eres fuerte y está para mejorar mucho aún en organizacion y plata, no intiendo porque Argentina aún no tiene un torneo de 20 equipos, sería top-7 mejores ligas del mundo tranqui con tantos equipos grandes así como acá en Brasil, si Argentina no hacer nadie Los brasileiros vamos ganar todas las libertadores;2024-03-05T00:07:11Z;YGfkGZnf7Dg
y donde esta mi santa fe lindo :( 💔💔💔;2024-03-04T23:11:39Z;YGfkGZnf7Dg
Brasil god;2024-03-04T22:26:05Z;YGfkGZnf7Dg
Te faltó nombrar a San Lorenzo en Argentina, Ibai...;2024-03-04T21:00:44Z;YGfkGZnf7Dg
Viva Dios, viva E-Bay y viva Davooo 🎉🎉🎉;2024-03-04T13:46:52Z;YGfkGZnf7Dg
PEÑAROL PEÑAROL;2024-03-04T07:11:39Z;YGfkGZnf7Dg
Un video con el de MEMORIAS DEL FUTBOL  sería epico;2024-03-04T05:12:07Z;YGfkGZnf7Dg
❤;2024-03-05T01:08:42Z;tmWSSu3G71s
Nunca tuve twich pero ahora que lo tengo la voy a ver;2024-03-04T22:18:15Z;tmWSSu3G71s
Supongo que se refiere a Renezz y black alien.;2024-03-04T04:52:04Z;tmWSSu3G71s
Sería espectacular en el nuevo Santiago Bernabeu 🎉;2024-03-03T17:34:41Z;tmWSSu3G71s
Menos mal que has subido este video, ahora sabemos que la velada va a ser...;2024-03-03T13:31:28Z;tmWSSu3G71s
"Ufff, no me puedo creer que Ibai traiga a cantar a ""Cerrado 100%""
sus temas son de otro mundo.";2024-03-03T05:44:53Z;tmWSSu3G71s
Me la juego que es el 29 de febrero;2024-03-03T04:05:26Z;tmWSSu3G71s
El 29 de junio?;2024-03-03T03:01:15Z;tmWSSu3G71s
Albacete;2024-03-02T18:35:05Z;tmWSSu3G71s
Oh gran info, no me dijiste nada de la velada me dijiste que todo estaba cerrado, cosa que poco le importa a la gente la verdad.;2024-03-02T16:38:18Z;tmWSSu3G71s
Es 29 de mayo;2024-03-02T13:09:08Z;tmWSSu3G71s
"Creo q dijo ""29"" de no se q 🤓 *creo*";2024-03-02T01:38:09Z;tmWSSu3G71s
29 de marzo del 2024;2024-03-01T23:18:47Z;tmWSSu3G71s
29 de Marzo? 😮;2024-03-01T22:57:25Z;tmWSSu3G71s
Proceden a lesionarse epicamente XD;2024-03-01T22:29:00Z;tmWSSu3G71s
Es el 4 de marzo lo subió a ir creo q era el 4;2024-03-01T20:48:46Z;tmWSSu3G71s
Adelantate a los problemas y ten a 4 o 5 preprandose por si se lesiona alguien;2024-03-01T13:39:40Z;tmWSSu3G71s
Fecha 20 de noviemvre 2024;2024-03-01T13:14:22Z;tmWSSu3G71s
Llamar velada a eso jajajajajajajajaaj;2024-03-01T10:07:24Z;tmWSSu3G71s
Usando la tecnica de los políticos 🤦🏻‍♂️;2024-02-29T19:12:26Z;tmWSSu3G71s
Yo ficharía a ibai;2024-03-06T14:14:14Z;pbI7-wv8ETc
Como me recuerda Pedri a Xavi.;2024-03-05T04:25:33Z;pbI7-wv8ETc
Exactamente;2024-03-04T21:38:53Z;pbI7-wv8ETc
Pedri esquivando la bala epicamente al decir haland,pensando joder como diga mbappe ya vana estar los pesados de la prensa poniendome en portada;2024-03-04T19:17:18Z;pbI7-wv8ETc
5 años de Spotify premium;2024-03-01T21:49:50Z;pbI7-wv8ETc
Sube videos del quikibai;2024-03-01T03:24:34Z;pbI7-wv8ETc
Ya pero no tienen dinero 🤑;2024-02-29T21:28:15Z;pbI7-wv8ETc
Hallan no pega nada en el barça;2024-02-29T18:11:13Z;pbI7-wv8ETc
Ciborg;2024-02-29T02:22:56Z;pbI7-wv8ETc
Yo ficharía a él xoxas;2024-02-28T17:39:53Z;pbI7-wv8ETc
ibai tu fumas?;2024-02-28T17:30:51Z;pbI7-wv8ETc
Un ciborg;2024-02-27T20:32:56Z;pbI7-wv8ETc
A negreira😊;2024-02-27T15:43:03Z;pbI7-wv8ETc
Gordiflas pan frio😊;2024-02-27T06:40:29Z;pbI7-wv8ETc
Que falta de respeto a lewan;2024-02-27T04:38:07Z;pbI7-wv8ETc
Ibaishorts;2024-02-27T03:07:53Z;pbI7-wv8ETc
Eres el de Clash Royale💀?;2024-02-27T03:02:55Z;pbI7-wv8ETc
Pedri dandole los pases a Halaand dios;2024-02-27T00:51:34Z;pbI7-wv8ETc
Claro que no iba a decir Mbappe;2024-02-26T23:28:06Z;pbI7-wv8ETc
Que le paguen una coca cola y unos takis;2024-02-26T21:29:55Z;pbI7-wv8ETc
Yo no tengo ficha pero soy uno de los mejores del equipo;2024-03-03T13:54:40Z;6xF48_ba3xY
El mejor keban está en Turquía xd;2024-03-03T02:10:12Z;6xF48_ba3xY
Poca salsa entonces no;2024-03-01T11:42:26Z;6xF48_ba3xY
Asi nunca bajara de peso;2024-02-29T21:22:35Z;6xF48_ba3xY
De todo menos carne el mejor es en istambul sin duda;2024-02-28T22:01:21Z;6xF48_ba3xY
A Ibai te sale más rentable ponerle la pata del kebab entre panes...namas que termine el kebab se va a zampar hasta al que los vende😂😂😂;2024-02-28T18:21:59Z;6xF48_ba3xY
Está bueno es el de mi barrio, lo hacen ellos todo casero, salió en Telemadrid en los periódicos y en la tele;2024-02-28T17:00:34Z;6xF48_ba3xY
EL CAMBIO FÍSICO QUE SUPERARÁ A GREEF 🤑;2024-02-28T13:09:30Z;6xF48_ba3xY
"Ja, yo digo que ibai no debio subir videos de su ""cambio físico"" Si no lo iba a completar y ademas a subir estos videos, ya qué ahora la gente le tira con eso";2024-02-28T00:30:24Z;6xF48_ba3xY
Ibai tiene que probar la pizza original de Italia;2024-02-27T22:45:56Z;6xF48_ba3xY
Ibai , Te estás quedando Calvo, ya sabes, a turquia y a probar el kebab Original jajaja😂😂;2024-02-27T21:52:59Z;6xF48_ba3xY
Deja de comer, haz ejercicio;2024-02-27T16:29:35Z;6xF48_ba3xY
"Temporada 1 ibai come kebab 🥙
Temporada 2 ibai tiene diarrea
Temporada 3 ibai engorda";2024-02-27T16:03:33Z;6xF48_ba3xY
"Hola ""Mi vecino totoro"" jajajja 👁️👅👁️";2024-02-27T15:21:56Z;6xF48_ba3xY
no se si alguien va a leer esto, pero que sepa que en Barcelona hay un ganush y es la misma vaina, al lado de plaza espanya ❤;2024-02-27T11:55:25Z;6xF48_ba3xY
La dieta bien rojales;2024-02-27T00:09:27Z;6xF48_ba3xY
Sigue comiendo asi;2024-02-26T15:51:57Z;6xF48_ba3xY
Que pereza de tio;2024-02-26T14:38:57Z;6xF48_ba3xY
Estaría mejor que comieras verduritas a la plancha 😂;2024-02-26T13:19:51Z;6xF48_ba3xY
Brutal el cambio físico eeh;2024-02-26T12:13:55Z;6xF48_ba3xY
Tu saves lo que tardaria solo en rular toda espanya ? Creo que no saldria ni de la comunidad;2024-02-28T21:22:26Z;t19hvvUa-Zk
El iluminao;2024-02-28T20:35:18Z;t19hvvUa-Zk
La moneda y timbre de Ibai;2024-02-28T14:07:11Z;t19hvvUa-Zk
Está prohibido pintar los billetes , pueden ir a buscarte para multarte o algo peor, yo puse hace tiempo en un billete mirar al cielo nos fumigan, y me arruinaron la vida;2024-02-27T08:12:00Z;t19hvvUa-Zk
"“EN TODO EL MUNDO,” Dice!!!!!     

Cuando el Euro solo se usa en un par de Países de Europa.  Y que ensimisma, Son Países Tamaño Minitoy!!!!!     *JAJAJAJAJA!!!!!*";2024-02-26T21:46:52Z;t19hvvUa-Zk
quien tenga ese billete lo va a gastar por los cojones JAJAJAJAJAJ;2024-02-26T15:21:48Z;t19hvvUa-Zk
JAJJAJA;2024-02-26T12:03:30Z;t19hvvUa-Zk
Contexto?;2024-02-25T19:54:14Z;t19hvvUa-Zk
Según tengo entendido, es que No está permitido escribir en los billetes, ya que pueden perder su valor y se lo pueden rechazar a siguiente persona.;2024-02-25T17:07:06Z;t19hvvUa-Zk
"No es delito, pero se considera infracción ""cualquier alteración o modificación de las características físicas de las monedas de curso legal [...] para su empleo como soporte de publicidad o cualquier otro fin distinto del previsto en su norma de emisión""


Además, el Banco de España considera uso inadecuado ""Cualquier tipo de inscripción, sea cual fuere su intención o finalidad"" y ""serán retenidos por el Banco de España a fin de evitar que puedan volver a circular.""";2024-02-25T12:02:27Z;t19hvvUa-Zk
Nah el que se entera seguro lo guarda como si fuera el billete dorado para la fabrica de willy wonka;2024-02-25T00:50:44Z;t19hvvUa-Zk
QUIERO ESE BILLETE;2024-02-24T23:38:48Z;t19hvvUa-Zk
Ibai con esa idea: 🤑🤑✅;2024-02-24T22:36:29Z;t19hvvUa-Zk
Ibai duerme coño;2024-02-24T06:52:29Z;t19hvvUa-Zk
En Argentina se bandalizan los billetes pero de todas formas, ni tu madre quiere un peso Argentino;2024-02-24T04:15:43Z;t19hvvUa-Zk
NO HAGAIS ESO.;2024-02-24T04:06:57Z;t19hvvUa-Zk
Gran maestro Bastos;2024-02-24T03:03:36Z;t19hvvUa-Zk
No llega a México;2024-02-24T00:46:52Z;t19hvvUa-Zk
El Spam más épico de la historia😂;2024-02-23T22:07:59Z;t19hvvUa-Zk
Gracias por la ayuda de evadir impuestos;2024-02-23T21:43:34Z;t19hvvUa-Zk
Después  no baja de peso , lo raro es q no suba...;2024-03-05T16:29:07Z;EPXwufbD_rs
Estaria bien un video de lo que comes normalmente cada dia sin mentiras. Hazlo ibai, vamos todos!!!! HAZLO IBAI!!!! CON TODO LO QUE TENGAIS!!!!;2024-03-04T21:42:09Z;EPXwufbD_rs
K bueno 😔;2024-03-03T04:59:39Z;EPXwufbD_rs
El cambio fisico es de gordo a supergordo o como va, un poco de disciplina;2024-03-02T19:56:44Z;EPXwufbD_rs
"Ibai: chicos chicas.... empieza mi cambio físico.
Tambien ibai: chicos rebentando un kebab para depues rebentar el lavabo";2024-03-02T18:56:24Z;EPXwufbD_rs
Para probar uno bueno de verdad vete a Estambul veras;2024-03-01T17:30:55Z;EPXwufbD_rs
Come pero cuídate;2024-03-01T13:01:02Z;EPXwufbD_rs
Si vas a fallar así mejor te quedabas callado waton, y cambiabas fisicamente tranquilo y en silencio, lo publicas y después andas dando pena;2024-03-01T08:33:46Z;EPXwufbD_rs
Solo mira esos comentarios 😂😂😂, no ganan ni el 1% de lo que gana ibai y se creen wue pueden jusgarlo primero trunfa en la bida y ya después deja tu comentario con tus millones y un cuerpo todo marcado;2024-02-29T18:43:23Z;EPXwufbD_rs
Todos lo que comentáis cosas sobre el cambio físico tenéis que saber que se come el kebab para limpiarse por dentro😈🤢💩💩💩💩💩;2024-02-29T12:13:19Z;EPXwufbD_rs
Esta trabajando en su cambio fisico, de chico a gorrino.;2024-02-28T23:39:42Z;EPXwufbD_rs
Obeso;2024-02-28T14:45:56Z;EPXwufbD_rs
Video el mejor. Ibai no es el mejor que eh probado;2024-02-28T09:46:56Z;EPXwufbD_rs
Fino fino filipino;2024-02-28T09:25:07Z;EPXwufbD_rs
Madre mia me siento totalmete identigicado con ibai, me he puesto a dieta mil veces y que va no puedo, me gusta tanto la comida mmmm que no puedo. Tambien debo decir que mr sobran 5 kilos.;2024-02-28T07:08:37Z;EPXwufbD_rs
Tremendo click bait que nos dió AjJaja;2024-02-28T02:16:18Z;EPXwufbD_rs
un dia te invito a un donner turko de verdad en alemania en walsum duisburg;2024-02-27T21:42:30Z;EPXwufbD_rs
Así mal;2024-02-27T19:06:44Z;EPXwufbD_rs
Mecargan tus videos;2024-02-27T16:54:47Z;EPXwufbD_rs
Para comer si no hay problema, no? Y para hacer ejercicio a si que le falta motivación;2024-02-27T16:31:11Z;EPXwufbD_rs
E comido mucha carne ☠️;2024-03-05T10:58:15Z;mITy7skhkj8
No se pude engañar al rey de los gordos.;2024-03-03T17:13:24Z;mITy7skhkj8
Las dos son inalcanzables para los hambrientinos;2024-03-03T02:25:12Z;mITy7skhkj8
Proteina para el cambio físico;2024-03-02T08:09:48Z;mITy7skhkj8
Que acaso la vaca vale más o la carné 🥩;2024-02-28T20:23:31Z;mITy7skhkj8
Para comer si no hay problema, no? Y para hacer ejercicio a si que le falta motivación;2024-02-27T16:31:25Z;mITy7skhkj8
"""He comido mucha carne"" jajajaja . Eso lo adivinas casi sin haber comido carne en tu vida. Es imposible fallar";2024-02-26T16:40:52Z;mITy7skhkj8
Pense que era gojo por un segundo;2024-02-26T01:18:03Z;mITy7skhkj8
Y tanta carne que te has comido;2024-02-25T03:23:59Z;mITy7skhkj8
El secreto es que la carne de 9 euros es más magra, mientras que la de 300 está más marmolada;2024-02-24T22:55:49Z;mITy7skhkj8
Eres de los mios😂😂😂😂;2024-02-24T13:14:57Z;mITy7skhkj8
Bueno,solo una persona que ha comido buena carne,sabe su sabor.;2024-02-24T13:08:07Z;mITy7skhkj8
"Riobo: yo creo que igual te engaña

Diferencia de precio: 291€💀";2024-02-24T04:12:53Z;mITy7skhkj8
Que pesao rioboo;2024-02-24T02:13:05Z;mITy7skhkj8
A los gordos no nos pueden engañar con la comida 😂;2024-02-23T20:54:30Z;mITy7skhkj8
Comiate muchas heladeras directamente, mucha carne dice;2024-02-23T00:47:14Z;mITy7skhkj8
🔥🔥;2024-02-22T23:21:01Z;mITy7skhkj8
2 videos de cambio fisico gordoooo😅;2024-02-22T15:29:34Z;mITy7skhkj8
Por que si echaron a Riobo de Koi sigue alli trabajando para Ibai? XD;2024-02-22T06:12:49Z;mITy7skhkj8
Oiga ibai es ta más delgado;2024-02-22T02:47:19Z;mITy7skhkj8
Nadie se a dado cuenta de que Ibai ahora es una persona sin techo 😅😂;2024-03-06T14:48:51Z;b98Gxxjfowk
Pero de agarrar una mancuerna ni en pedo;2024-03-06T07:26:34Z;b98Gxxjfowk
Ibai es el caro no me cae me parece se un pésimo creador de contenido pero bueno. 😂;2024-03-05T02:33:52Z;b98Gxxjfowk
Ninguno de los 2;2024-03-03T11:50:56Z;b98Gxxjfowk
"Facil el caro tiene los ojos vendados 🗿
Saludo crack";2024-02-29T20:37:38Z;b98Gxxjfowk
No se preocupen,en el 2025 empieza la dieta y promete otro cmabio físico;2024-02-29T18:39:11Z;b98Gxxjfowk
Para comer si no hay problema, no? Y para hacer ejercicio a si que le falta motivación;2024-02-27T16:31:34Z;b98Gxxjfowk
A;2024-02-27T16:02:49Z;b98Gxxjfowk
No se porque ese es el caro, tiene esas manchas de sal que no es que se den en buenos jamones;2024-02-25T18:52:16Z;b98Gxxjfowk
Soy de Huelva ninguno son bueno;2024-02-23T20:30:27Z;b98Gxxjfowk
🔥🔥;2024-02-22T23:21:08Z;b98Gxxjfowk
Comenzamos la campaña 100k de subscriptores para el Canal de Quillo Barrios, canal madridista y todos nuestros YouTuber a por los 100k mínimo, entre todo podemos;2024-02-22T21:30:45Z;b98Gxxjfowk
Ibai hizo antes el reto del jamón que tú Folagor 😭😭😭;2024-02-22T13:48:43Z;b98Gxxjfowk
Con solo oler el jamón se puede diferenciar;2024-02-22T06:45:50Z;b98Gxxjfowk
Vídeo completo ?;2024-02-21T16:17:08Z;b98Gxxjfowk
Ni lo probo y ya supo 😮;2024-02-21T14:34:42Z;b98Gxxjfowk
Los chamos es mejor;2024-02-21T12:12:33Z;b98Gxxjfowk
Que rico 🤤❤❤;2024-02-21T06:05:23Z;b98Gxxjfowk
El comentario con mas like es gay;2024-02-20T23:28:58Z;b98Gxxjfowk
Vaya basura de jamones tanto uno como otro;2024-02-20T22:14:50Z;b98Gxxjfowk
El monitor no esta como en la planta-5?;2024-03-06T16:55:41Z;bqlpGRW19Uw
Ahora son pareja al parecer 😅 muy narcisista de su parte 😂;2024-03-06T14:51:42Z;bqlpGRW19Uw
Gigante y gigante noble 🙀🙀;2024-03-06T03:07:17Z;bqlpGRW19Uw
dale sergio;2024-03-06T01:14:54Z;bqlpGRW19Uw
Y dicen que el faceID es seguro jajajaja;2024-03-05T18:40:00Z;bqlpGRW19Uw
